0.000000000000000000e+00,3.769911161396225907e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.196698628479578974e-02,-1.538461529111583292e-01,-9.896199415493356355e-02,2.645405186455687674e-02,0.000000000000000000e+00,8.547009254191205788e-03,5.082471955168711350e-03,0.000000000000000000e+00,-3.917209197088906449e-03,-7.301388363807319141e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.628474621614438352e-03,0.000000000000000000e+00,-7.127368401075013724e-03,-9.060579067648013088e-03,0.000000000000000000e+00,0.000000000000000000e+00
-1.736116583828106741e-01,0.000000000000000000e+00,-3.259683412082381437e-01,-2.640464791259233834e-02,1.249999992403161286e-01,0.000000000000000000e+00,1.962629780916103073e-02,0.000000000000000000e+00,8.253869809848879413e-03,-1.512259206748467477e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.591256098583016865e-02,0.000000000000000000e+00,7.664935353091095749e-03,-2.271111354534838256e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.671858929075398237e+00,0.000000000000000000e+00,4.896860694714177953e-01,-6.227049265117301502e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.712224971863520295e-03,0.000000000000000000e+00,2.804554088964295033e-01,1.530717219644373017e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.007996186519477533e-01,0.000000000000000000e+00,4.211878623650022746e-01,1.421497086706580149e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.890705618265656085e+02,0.000000000000000000e+00,-1.839908669865053525e+03,-1.745865785274247628e+03,-9.999999939225290291e+01,0.000000000000000000e+00,-1.549794736988019395e+02,0.000000000000000000e+00,-2.094516782236155450e+02,3.875055831770168879e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.542283050743776585e+02,0.000000000000000000e+00,-2.776612273436285250e+02,1.035810326399655423e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.999999987845058336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000082740370999e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.769911161396225907e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.012662258590382003e-03,0.000000000000000000e+00,-4.990132363904745518e-04,-9.233107306157289570e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.219945356487863869e-02,-1.619433188538508261e-01,-9.093835416290105278e-02,1.170716804850673379e-02,0.000000000000000000e+00,8.996851846517057993e-03,4.321845185921912441e-02,0.000000000000000000e+00,-3.527411581201414081e-03,-4.748540082661591860e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.684189454564943844e-02,0.000000000000000000e+00,1.456197662452751729e-02,-9.206951867568591297e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.304825580916713079e-01,0.000000000000000000e+00,-2.811457705531594797e-01,-3.145119997771672615e-02,1.249999992403161286e-01,0.000000000000000000e+00,8.804553197627740246e-02,0.000000000000000000e+00,7.401768364889704799e-02,-4.891377858307066617e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.425768392238069282e-01,0.000000000000000000e+00,1.707471664058601846e-01,2.700584755821466842e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.109418334976908227e+00,0.000000000000000000e+00,5.832768434910207134e-01,-5.395794311358059758e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.980155147802037163e-01,0.000000000000000000e+00,9.071282336403641011e-01,1.372691571521755804e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.616351993533498899e+01,0.000000000000000000e+00,-2.069234783519391385e+02,-5.053968354928883855e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.877712760948838877e+02,0.000000000000000000e+00,-2.410969979216304182e+03,-1.939091887059873898e+03,-9.999999939225290291e+01,0.000000000000000000e+00,-3.729005992880729536e+02,0.000000000000000000e+00,-1.070602828612265967e+03,-2.387328112973818861e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.999999987845058336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000082740370999e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.769911161396225907e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
